date, pm25, pm10, o3, no2, so2, co
2019/10/1, 19, , , , , 
2019/4/2, 14, , , , , 
2019/4/3, 16, , , , , 
2019/4/4, 24, , , , , 
2019/4/5, 40, , , , , 
2019/4/6, 51, , , , , 
2019/4/10, 22, , , , , 
2019/4/11, 23, , , , , 
2019/4/12, 12, , , , , 
2019/4/13, 25, , , , , 
2019/4/14, 36, , , , , 
2019/4/15, 39, , , , , 
2019/4/16, 59, , , , , 
2019/4/17, 50, , , , , 
2019/4/18, 33, , , , , 
2019/4/19, 25, , , , , 
2019/4/20, 21, , , , , 
2019/4/21, 46, , , , , 
2019/4/22, 37, , , , , 
2019/4/23, 17, , , , , 
2019/4/24, 13, , , , , 
2019/4/25, 27, , , , , 
2019/4/26, 31, , , , , 
2019/4/27, 30, , , , , 
2019/4/28, 18, , , , , 
2019/4/29, 4, , , , , 
2019/4/30, 11, , , , , 
2019/5/1, 18, , , , , 
2019/5/2, 25, , , , , 
2019/5/3, 12, , , , , 
2019/5/4, 16, , , , , 
2019/5/5, 17, , , , , 
2019/5/6, 16, , , , , 
2019/5/7, 19, , , , , 
2019/5/8, 21, , , , , 
2019/5/9, 11, , , , , 
2019/5/10, 14, , , , , 
2019/5/11, 20, , , , , 
2019/5/12, 17, , , , , 
2019/5/13, 14, , , , , 
2019/5/14, 8, , , , , 
2019/5/15, 10, , , , , 
2019/5/16, 30, , , , , 
2019/5/17, 34, , , , , 
2019/5/18, 56, , , , , 
2019/5/19, 69, , , , , 
2019/5/20, 66, , , , , 
2019/5/21, 37, , , , , 
2019/5/22, 28, , , , , 
2019/5/23, 34, , , , , 
2019/5/24, 28, , , , , 
2019/5/25, 22, , , , , 
2019/5/26, 21, , , , , 
2019/5/27, 14, , , , , 
2019/5/29, 17, , , , , 
2019/5/30, 13, , , , , 
2019/5/31, 24, , , , , 
2019/6/1, 28, , , , , 
2019/6/2, 34, , , , , 
2019/6/3, 31, , , , , 
2019/6/4, 23, , , , , 
2019/6/5, 20, , , , , 
2019/6/6, 19, , , , , 
2019/6/7, 23, , , , , 
2019/6/8, 23, , , , , 
2019/6/9, 41, , , , , 
2019/6/10, 33, , , , , 
2019/6/11, 20, , , , , 
2019/6/12, 20, , , , , 
2019/6/13, 16, , , , , 
2019/6/14, 16, , , , , 
2019/6/15, 22, , , , , 
2019/6/16, 26, , , , , 
2019/6/17, 36, , , , , 
2019/6/18, 47, , , , , 
2019/6/19, 20, , , , , 
2019/6/20, 15, , , , , 
2019/6/21, 27, , , , , 
2019/6/22, 31, , , , , 
2019/6/23, 36, , , , , 
2019/6/24, 58, , , , , 
2019/6/25, 71, , , , , 
2019/6/26, 47, , , , , 
2019/6/27, 32, , , , , 
2019/6/28, 32, , , , , 
2019/6/29, 20, , , , , 
2019/6/30, 15, , , , , 
2019/7/1, 12, , , , , 
2019/1/2, 49, , , , , 
2019/1/3, 24, , , , , 
2019/1/4, 30, , , , , 
2019/1/5, 56, , , , , 
2019/1/6, 38, , , , , 
2019/1/7, 20, , , , , 
2019/1/8, 13, , , , , 
2019/1/9, 31, , , , , 
2019/1/10, 26, , , , , 
2019/1/11, 21, , , , , 
2019/1/12, 22, , , , , 
2019/1/13, 34, , , , , 
2019/1/14, 35, , , , , 
2019/1/15, 50, , , , , 
2019/1/16, 65, , , , , 
2019/1/17, 55, , , , , 
2019/1/18, 54, , , , , 
2019/1/19, 52, , , , , 
2019/1/20, 40, , , , , 
2019/1/21, 24, , , , , 
2019/1/22, 34, , , , , 
2019/1/23, 53, , , , , 
2019/1/24, 41, , , , , 
2019/1/25, 34, , , , , 
2019/1/26, 51, , , , , 
2019/1/27, 42, , , , , 
2019/1/28, 20, , , , , 
2019/1/29, 23, , , , , 
2019/1/30, 36, , , , , 
2019/2/1, 23, , , , , 
2019/2/2, 22, , , , , 
2019/2/3, 41, , , , , 
2019/2/4, 65, , , , , 
2019/2/5, 51, , , , , 
2019/2/7, 50, , , , , 
2019/2/8, 43, , , , , 
2019/2/9, 52, , , , , 
2019/2/10, 31, , , , , 
2019/2/11, 24, , , , , 
2019/2/12, 30, , , , , 
2019/2/13, 20, , , , , 
2019/2/14, 33, , , , , 
2019/2/15, 29, , , , , 
2019/2/16, 33, , , , , 
2019/2/17, 40, , , , , 
2019/2/18, 51, , , , , 
2019/2/19, 40, , , , , 
2019/2/20, 36, , , , , 
2019/2/21, 27, , , , , 
2019/2/22, 28, , , , , 
2019/2/23, 21, , , , , 
2019/2/24, 19, , , , , 
2019/2/25, 35, , , , , 
2019/2/26, 42, , , , , 
2019/2/27, 39, , , , , 
2019/2/28, 38, , , , , 
2019/3/1, 57, , , , , 
2019/3/2, 47, , , , , 
2019/3/3, 36, , , , , 
2019/3/4, 38, , , , , 
2019/3/5, 45, , , , , 
2019/3/6, 38, , , , , 
2019/3/7, 30, , , , , 
2019/3/8, 27, , , , , 
2019/3/9, 28, , , , , 
2019/3/10, 40, , , , , 
2019/3/11, 68, , , , , 
2019/3/12, 35, , , , , 
2019/3/13, 34, , , , , 
2019/3/14, 22, , , , , 
2019/3/15, 22, , , , , 
2019/3/16, 32, , , , , 
2019/3/17, 30, , , , , 
2019/3/18, 58, , , , , 
2019/3/19, 56, , , , , 
2019/3/20, 18, , , , , 
2019/3/21, 24, , , , , 
2019/3/23, 53, , , , , 
2019/3/24, 48, , , , , 
2019/3/25, 25, , , , , 
2019/3/26, 18, , , , , 
2019/3/27, 19, , , , , 
2019/3/28, 35, , , , , 
2019/3/29, 28, , , , , 
2019/3/30, 28, , , , , 
2019/3/31, 17, , , , , 
2019/4/1, 10, , , , , 
2018/10/2, 17, , , , , 
2018/10/3, 20, , , , , 
2018/10/4, 25, , , , , 
2018/10/5, 23, , , , , 
2018/10/6, 24, , , , , 
2018/10/7, 25, , , , , 
2018/10/8, 40, , , , , 
2018/10/9, 39, , , , , 
2018/10/11, 24, , , , , 
2018/10/12, 21, , , , , 
2018/10/13, 23, , , , , 
2018/10/14, 18, , , , , 
2018/10/15, 16, , , , , 
2018/10/16, 11, , , , , 
2018/10/17, 17, , , , , 
2018/10/18, 14, , , , , 
2018/10/19, 10, , , , , 
2018/10/20, 14, , , , , 
2018/10/21, 18, , , , , 
2018/10/22, 27, , , , , 
2018/10/23, 17, , , , , 
2018/10/24, 25, , , , , 
2018/10/25, 31, , , , , 
2018/10/26, 25, , , , , 
2018/10/27, 30, , , , , 
2018/10/28, 25, , , , , 
2018/10/29, 22, , , , , 
2018/10/30, 19, , , , , 
2018/10/31, 28, , , , , 
2018/11/1, 43, , , , , 
2018/11/2, 46, , , , , 
2018/11/3, 44, , , , , 
2018/11/4, 38, , , , , 
2018/11/5, 30, , , , , 
2018/11/6, 38, , , , , 
2018/11/7, 31, , , , , 
2018/11/8, 31, , , , , 
2018/11/9, 16, , , , , 
2018/11/10, 19, , , , , 
2018/11/11, 20, , , , , 
2018/11/12, 18, , , , , 
2018/11/13, 23, , , , , 
2018/11/14, 33, , , , , 
2018/11/15, 30, , , , , 
2018/11/16, 19, , , , , 
2018/11/17, 22, , , , , 
2018/11/18, 20, , , , , 
2018/11/19, 25, , , , , 
2018/11/20, 230, , , , , 
2018/11/21, 31, , , , , 
2018/11/22, 36, , , , , 
2018/11/23, 29, , , , , 
2018/11/24, 27, , , , , 
2018/11/25, 24, , , , , 
2018/11/26, 21, , , , , 
2018/11/27, 26, , , , , 
2018/11/28, 31, , , , , 
2018/11/29, 34, , , , , 
2018/11/30, 27, , , , , 
2018/12/1, 29, , , , , 
2018/12/2, 21, , , , , 
2018/12/3, 17, , , , , 
2018/12/4, 17, , , , , 
2018/12/5, 19, , , , , 
2018/12/7, 43, , , , , 
2018/12/8, 33, , , , , 
2018/12/9, 35, , , , , 
2018/12/10, 34, , , , , 
2018/12/11, 30, , , , , 
2018/12/12, 29, , , , , 
2018/12/13, 42, , , , , 
2018/12/14, 27, , , , , 
2018/12/15, 35, , , , , 
2018/12/16, 51, , , , , 
2018/12/17, 31, , , , , 
2018/12/18, 27, , , , , 
2018/12/19, 21, , , , , 
2018/12/20, 23, , , , , 
2018/12/22, 26, , , , , 
2018/12/23, 16, , , , , 
2018/12/24, 10, , , , , 
2018/12/25, 18, , , , , 
2018/12/26, 23, , , , , 
2018/12/27, 18, , , , , 
2018/12/28, 30, , , , , 
2018/12/29, 48, , , , , 
2018/12/30, 35, , , , , 
2018/12/31, 37, , , , , 
2018/7/2, 33, , , , , 
2018/7/3, 55, , , , , 
2018/7/4, 29, , , , , 
2018/7/5, 22, , , , , 
2018/7/6, 19, , , , , 
2018/7/7, 15, , , , , 
2018/7/8, 20, , , , , 
2018/7/9, 28, , , , , 
2018/7/10, 30, , , , , 
2018/7/11, 24, , , , , 
2018/7/12, 19, , , , , 
2018/7/13, 34, , , , , 
2018/7/14, 63, , , , , 
2018/7/15, 67, , , , , 
2018/7/16, 43, , , , , 
2018/7/17, 22, , , , , 
2018/7/18, 18, , , , , 
2018/7/19, 9, , , , , 
2018/7/21, 19, , , , , 
2018/7/22, 27, , , , , 
2018/7/23, 28, , , , , 
2018/7/24, 17, , , , , 
2018/7/25, 21, , , , , 
2018/7/26, 32, , , , , 
2018/7/27, 31, , , , , 
2018/7/28, 27, , , , , 
2018/7/29, 29, , , , , 
2018/7/30, 25, , , , , 
2018/7/31, 16, , , , , 
2018/8/1, 21, , , , , 
2018/8/2, 24, , , , , 
2018/8/3, 39, , , , , 
2018/8/4, 22, , , , , 
