date, pm25, pm10, o3, no2, so2, co
2018/9/9, 88, 82, , 28, 3, 11
2018/9/10, 116, 58, , 17, 1, 6
2018/9/11, 86, 47, , 15, , 4
2018/9/12, 71, 48, , 10, 1, 2
2018/9/13, 67, 23, , 6, , 2
2018/9/14, 46, 35, , 14, , 5
2018/9/15, 46, 56, , 23, 2, 8
2018/9/16, 74, 39, , 14, 1, 4
2018/9/17, 67, 22, , 7, , 4
2018/9/18, 26, 18, , 6, , 2
2018/9/19, 34, 27, , 12, , 2
2018/9/20, 39, 36, , 11, 1, 3
2018/9/21, 56, 43, , 16, , 5
2018/9/22, 52, 46, , 15, , 4
2018/9/23, 62, 28, , 7, , 3
2018/9/24, 47, 20, , 7, , 3
2018/9/25, 31, 10, , 2, , 3
2018/9/26, 50, 11, , 8, , 3
2018/9/27, 47, 11, , 7, , 2
2018/9/28, 70, 10, , 5, , 2
2018/9/29, 34, 12, , 5, , 3
2018/9/30, 55, 12, , 7, , 3
2018/10/1, 26, 38, , 7, , 2
2018/6/7, 31, 20, , 5, , 3
2018/6/8, 36, 19, , 8, , 2
2018/6/9, 32, 22, , 8, , 1
2018/6/10, 34, 24, , 8, , 3
2018/6/11, 45, 31, , 14, , 2
2018/6/12, 54, 26, , 15, , 3
2018/6/13, 52, 27, , 10, , 2
2018/6/14, 47, 36, , 7, , 2
2018/6/15, 44, 30, , 10, 1, 5
2018/6/16, 48, 37, , 15, 1, 6
2018/6/17, 61, 48, , 16, 1, 5
2018/6/18, 75, 47, , 18, 2, 5
2018/6/19, 71, 42, , 18, , 4
2018/6/20, 67, 27, , 19, , 3
2018/6/21, 37, 28, , 5, , 3
2018/6/22, 48, 39, , 9, , 2
2018/6/23, 52, 33, , 12, , 3
2018/6/24, 49, 29, , 10, , 3
2018/6/25, 55, 17, , 6, , 1
2018/6/26, 30, 26, , 5, , 2
2018/6/27, 41, 34, , 14, , 3
2018/6/28, 50, 31, , 14, , 3
2018/6/29, 50, 38, , 15, 1, 3
2018/6/30, 56, 42, , 13, , 3
2018/7/1, 69, 32, , 17, , 3
2020/7/7, , 35, , 19, 1, 3
2020/5/29, , 29, 2, 22, , 7
2020/4/3, , 33, 30, 11, , 1
2020/1/1, , 12, , 11, , 
2020/1/27, , 30, 19, 29, , 
2019/10/25, , 32, 15, , , 3
2019/11/20, , 69, 6, 21, , 6
2019/7/2, , 27, , , 1, 2
2019/7/6, , 13, , , 1, 1
2019/7/17, , 39, , , 1, 6
2019/7/18, , 24, , , , 4
2019/7/19, , 18, , , , 3
2019/7/20, , 14, , , , 3
2019/7/21, , 11, , , 1, 2
2019/7/22, , 13, , , , 2
2019/7/23, , 27, 19, , 1, 5
2019/7/24, , 37, 11, , 1, 8
2019/7/25, , 28, 20, , , 5
2019/7/26, , 28, 27, 20, , 7
2019/7/27, , 27, 27, 17, 1, 5
2019/6/13, , 45, , 6, , 10
2019/6/26, , 29, , , , 2
2019/6/29, , 11, , , , 3
2019/6/30, , 22, , , , 2
2019/7/1, , 33, , , , 2
2019/1/1, , 26, , 8, , 2
2019/3/20, , 26, , 9, , 4
2019/3/25, , 34, , 14, , 4
2018/11/8, , 60, , 5, , 4
2018/11/13, , 49, , 9, , 4
2018/6/6, , 18, , , , 
2020/7/6, , , 1, , , 
2019/9/1, , , 38, , , 
2019/9/2, , , 20, , , 
2019/9/3, , , 24, , , 
2019/9/5, , , , , , 
2019/9/7, , , 22, , , 9
2018/6/3, , , , 5, , 
2018/6/4, , , , 11, , 1
2017/7/2, , , , 16, , 2
2017/7/3, , , , 16, , 4
2017/7/4, , , , 14, , 3
2017/7/5, , , , 15, , 3
2017/7/6, , , , 14, , 2
2017/7/7, , , , 10, , 1
2017/7/8, , , , 11, , 1
2017/7/9, , , , 7, , 3
2017/7/10, , , , 6, , 3
2017/7/11, , , , 11, , 4
2017/7/12, , , , 23, , 3
2017/7/13, , , , 20, , 3
2017/7/14, , , , 18, , 2
2017/7/15, , , , 18, , 5
2017/7/16, , , , 21, , 2
2017/7/17, , , , 15, , 1
2017/7/18, , , , 13, , 2
2017/7/19, , , , 18, 1, 2
2017/7/20, , , , 15, , 2
2017/7/21, , , , 17, , 2
2017/7/22, , , , 19, , 3
2017/7/23, , , , 20, , 3
2017/7/24, , , , 14, , 3
2017/7/25, , , , 16, , 4
2017/7/26, , , , 23, , 3
2017/7/27, , , , 23, , 2
2017/7/28, , , , 17, , 4
2017/7/29, , , , 30, , 3
2017/7/30, , , , 20, , 4
2017/7/31, , , , 24, 1, 2
2017/8/1, , , , 12, , 3
2017/8/2, , , , 16, , 3
2017/8/3, , , , 17, , 2
2017/8/4, , , , 14, , 3
2017/8/5, , , , 19, , 3
2017/8/6, , , , 15, , 3
2017/8/7, , , , 14, , 2
2017/8/8, , , , 15, , 3
2017/8/9, , , , 15, , 3
2017/8/10, , , , 17, , 3
2017/8/11, , , , 20, , 2
2017/8/12, , , , 20, , 5
2017/8/13, , , , 22, , 4
2017/8/14, , , , 23, , 3
2017/8/15, , , , 23, , 4
2017/8/16, , , , 15, , 4
2017/8/17, , , , 19, , 4
2017/8/18, , , , 23, , 3
2017/8/19, , , , 20, , 
2017/8/29, , , , 13, , 2
2017/8/30, , , , 10, , 3
2017/8/31, , , , 13, , 5
2017/9/1, , , , 28, , 5
2017/9/2, , , , 24, , 5
2017/9/3, , , , 21, , 2
2017/9/4, , , , 11, 1, 3
2017/9/5, , , , 11, , 3
2017/9/6, , , , 9, , 2
2017/9/7, , , , 11, , 
2017/9/12, , , , 13, , 
2017/4/2, , , , 21, , 3
2017/4/3, , , , 14, , 10
2017/4/4, , , , 25, , 4
2017/4/5, , , , 22, , 2
2017/4/6, , , , 14, , 2
2017/4/7, , , , 17, , 4
2017/4/8, , , , 29, , 5
2017/4/9, , , , 23, , 3
2017/4/10, , , , 14, , 2
2017/4/11, , , , 19, , 2
2017/4/12, , , , 15, , 3
2017/4/13, , , , 14, , 2
2017/4/14, , , , 16, , 3
2017/4/15, , , , 14, , 3
2017/4/16, , , , 13, , 4
2017/4/17, , , , 23, , 4
2017/4/18, , , , 17, , 4
2017/4/19, , , , 21, , 4
2017/4/20, , , , 23, , 3
2017/4/21, , , , 16, , 2
2017/4/22, , , , 22, , 1
2017/4/23, , , , 14, , 2
2017/4/24, , , , 11, , 4
2017/4/25, , , , 21, , 3
2017/4/26, , , , 21, , 2
2017/4/27, , , , 19, , 5
2017/4/28, , , , 29, , 4
2017/4/29, , , , 24, , 4
2017/4/30, , , , 20, , 3
2017/5/1, , , , 23, , 3
2017/5/2, , , , 20, , 3
2017/5/3, , , , 22, , 2
2017/5/4, , , , 11, , 3
2017/5/5, , , , 18, , 2
2017/5/6, , , , 20, , 
2017/5/11, , , , 17, , 2
2017/5/12, , , , 16, , 
2017/5/14, , , , 25, , 6
2017/5/15, , , , 21, , 6
2017/5/16, , , , 21, , 5
2017/5/17, , , , 16, , 3
2017/5/18, , , , 14, , 4
2017/5/19, , , , 17, , 4
2017/5/20, , , , 27, , 4
2017/5/21, , , , 26, , 2
2017/5/22, , , , 11, , 3
2017/5/23, , , , 12, , 3
2017/5/24, , , , 23, , 4
2017/5/25, , , , 25, , 2
2017/5/26, , , , 21, , 3
2017/5/27, , , , 16, , 3
2017/5/28, , , , 11, , 3
2017/5/29, , , , 14, , 1
2017/5/30, , , , 14, , 2
2017/5/31, , , , 13, 1, 3
2017/6/1, , , , 21, , 2
2017/6/2, , , , 12, , 2
2017/6/3, , , , 12, 1, 2
2017/6/4, , , , 13, , 1
2017/6/5, , , , 9, , 1
2017/6/6, , , , 19, , 2
2017/6/7, , , , 13, 1, 3
2017/6/8, , , , 19, , 3
2017/6/9, , , , 20, , 4
2017/6/10, , , , 20, 1, 2
2017/6/11, , , , 22, , 2
2017/6/12, , , , 21, , 2
2017/6/13, , , , 16, , 2
2017/6/14, , , , 15, , 2
2017/6/15, , , , 11, , 2
2017/6/16, , , , 10, , 3
2017/6/17, , , , 12, , 4
2017/6/18, , , , 14, , 3
2017/6/19, , , , 16, , 2
2017/6/20, , , , 20, , 2
2017/6/21, , , , 15, , 3
2017/6/22, , , , 10, 1, 3
2017/6/23, , , , 13, , 2
2017/6/24, , , , 13, , 2
2017/6/25, , , , 15, , 3
2017/6/26, , , , 18, , 2
2017/6/27, , , , 13, , 4
2017/6/28, , , , 11, , 3
2017/6/29, , , , 16, , 3
2017/6/30, , , , 22, , 3
2017/7/1, , , , 29, , 3
2017/1/3, , , , 13, , 4
2017/1/4, , , , 12, , 6
2017/1/5, , , , 21, , 4
2017/1/6, , , , 15, , 6
2017/1/7, , , , 12, 2, 4
2017/1/8, , , , 18, 2, 4
2017/1/9, , , , 24, 2, 11
2017/1/10, , , , 36, 1, 4
2017/1/11, , , , 29, , 4
2017/1/12, , , , 24, , 3
2017/1/13, , , , 21, , 4
2017/1/14, , , , 18, , 3
2017/1/15, , , , 19, , 3
2017/1/16, , , , 15, , 4
2017/1/17, , , , 22, , 6
2017/1/18, , , , 28, , 3
2017/1/19, , , , 18, , 3
2017/1/20, , , , 17, , 3
2017/1/21, , , , 18, , 3
2017/1/22, , , , 19, , 2
2017/1/23, , , , 16, , 2
2017/1/24, , , , 19, , 2
2017/1/25, , , , 16, , 4
2017/1/26, , , , 19, , 6
2017/1/27, , , , 27, , 4
2017/1/28, , , , 23, , 5
2017/1/29, , , , 23, , 3
2017/1/30, , , , 19, , 4
2017/1/31, , , , 21, , 3
2017/2/1, , , , 23, , 2
2017/2/2, , , , 20, , 5
2017/2/3, , , , 23, , 5
2017/2/4, , , , 33, , 7
2017/2/5, , , , 31, , 4
2017/2/6, , , , 24, , 4
2017/2/7, , , , 22, , 5
2017/2/8, , , , 26, , 5
2017/2/9, , , , 29, , 4
2017/2/10, , , , 27, , 3
2017/2/11, , , , 20, , 3
2017/2/12, , , , 18, , 3
2017/2/13, , , , 16, , 3
2017/2/14, , , , 21, , 2
2017/2/15, , , , 16, , 4
2017/2/16, , , , 16, , 4
2017/2/17, , , , 26, , 3
2017/2/18, , , , 23, , 4
2017/2/19, , , , 17, , 2
2017/2/20, , , , 13, , 2
2017/2/21, , , , 12, , 4
2017/2/22, , , , 18, , 4
2017/2/23, , , , 19, , 4
2017/2/24, , , , 26, , 2
2017/2/25, , , , 21, , 3
2017/2/26, , , , 14, , 2
2017/2/27, , , , 12, , 3
2017/2/28, , , , 17, , 3
2017/3/1, , , , 23, , 2
2017/3/2, , , , 21, , 3
2017/3/3, , , , 25, , 3
2017/3/4, , , , 20, , 3
2017/3/5, , , , 17, , 2
2017/3/6, , , , 18, , 6
2017/3/7, , , , 23, , 7
2017/3/8, , , , 24, , 5
2017/3/9, , , , 24, , 4
2017/3/10, , , , 25, , 3
2017/3/11, , , , 19, , 5
2017/3/12, , , , 25, , 5
2017/3/13, , , , 27, , 7
2017/3/14, , , , 38, , 9
2017/3/15, , , , 38, , 2
2017/3/16, , , , 21, , 5
2017/3/17, , , , 22, , 6
2017/3/18, , , , 26, , 4
2017/3/19, , , , 18, , 3
2017/3/20, , , , 16, , 5
2017/3/21, , , , 21, , 4
2017/3/22, , , , 20, , 3
2017/3/23, , , , 19, , 4
2017/3/24, , , , 21, , 3
2017/3/25, , , , 26, , 3
2017/3/26, , , , 16, , 4
2017/3/27, , , , 20, , 1
2017/3/28, , , , 14, , 2
2017/3/29, , , , 16, , 3
2017/3/30, , , , 18, , 3
2017/3/31, , , , 18, , 4
2017/4/1, , , , 24, , 4
2016/10/2, , , , 15, 1, 6
2016/10/3, , , , 23, 4, 6
2016/10/4, , , , 23, 1, 6
2016/10/5, , , , 16, 1, 5
2016/10/6, , , , 12, 1, 7
2016/10/7, , , , 15, 2, 8
2016/10/8, , , , 16, 1, 8
2016/10/9, , , , 15, 1, 5
2016/10/10, , , , 11, 1, 5
2016/10/11, , , , 15, 1, 6
2016/10/12, , , , 18, 1, 4
2016/10/13, , , , 17, 1, 4
2016/10/14, , , , 14, 1, 4
2016/10/15, , , , 17, 1, 3
2016/10/16, , , , 14, , 3
2016/10/17, , , , 12, , 4
2016/10/18, , , , 14, , 3
2016/10/19, , , , 14, 1, 4
2016/10/20, , , , 20, 1, 6
2016/10/21, , , , 24, 1, 6
2016/10/22, , , , 22, 1, 6
2016/10/23, , , , 23, 1, 5
2016/10/24, , , , 17, 1, 5
2016/10/25, , , , 19, 1, 2
2016/10/26, , , , 14, 1, 3
2016/10/27, , , , 18, 1, 3
2016/10/28, , , , 19, 1, 4
2016/10/29, , , , 15, , 3
2016/10/30, , , , 16, 1, 6
2016/10/31, , , , 19, 1, 6
2016/11/1, , , , 21, , 5
2016/11/2, , , , 17, , 3
2016/11/3, , , , 18, , 3
2016/11/4, , , , 18, , 4
2016/11/5, , , , 14, , 3
2016/11/6, , , , 14, , 5
2016/11/7, , , , 20, , 5
2016/11/8, , , , 20, 1, 5
2016/11/9, , , , 15, , 7
2016/11/10, , , , 19, 1, 8
2016/11/11, , , , 16, , 5
2016/11/12, , , , 14, 1, 2
2016/11/13, , , , 14, , 3
2016/11/14, , , , 19, 1, 4
2016/11/15, , , , 26, 1, 5
2016/11/16, , , , 23, , 2
2016/11/17, , , , 15, , 3
2016/11/18, , , , 14, , 3
2016/11/19, , , , 17, 1, 3
2016/11/20, , , , 18, , 3
2016/11/21, , , , 16, 1, 4
2016/11/22, , , , 20, 1, 3
2016/11/23, , , , 20, 1, 2
2016/11/24, , , , 20, 1, 3
2016/11/25, , , , 17, 1, 2
2016/11/26, , , , 19, , 3
2016/11/27, , , , 14, 1, 2
2016/11/28, , , , 16, , 3
2016/11/29, , , , 17, 1, 3
2016/11/30, , , , 15, 1, 5
2016/12/1, , , , 21, 1, 4
2016/12/2, , , , 23, , 4
2016/12/3, , , , 20, 1, 5
2016/12/4, , , , 21, , 4
2016/12/5, , , , 20, , 3
2016/12/6, , , , 16, 1, 4
2016/12/7, , , , 14, , 5
2016/12/8, , , , 24, 1, 4
2016/12/9, , , , 20, , 5
2016/12/10, , , , 20, , 3
2016/12/11, , , , 16, 1, 4
2016/12/12, , , , 18, 1, 4
2016/12/13, , , , 23, 1, 3
2016/12/14, , , , 27, , 4
2016/12/15, , , , 23, 1, 3
2016/12/16, , , , 23, , 6
2016/12/17, , , , 29, , 5
2016/12/18, , , , 20, , 2
2016/12/19, , , , 14, 1, 3
2016/12/20, , , , 17, 1, 5
2016/12/21, , , , 25, 1, 2
2016/12/22, , , , 15, , 3
2016/12/23, , , , 15, , 3
2016/12/24, , , , 15, , 3
2016/12/25, , , , 16, , 3
2016/12/26, , , , 12, , 3
2016/12/27, , , , 14, , 3
2016/12/28, , , , 19, , 5
2016/12/29, , , , 29, , 4
2016/12/30, , , , 18, , 3
2016/12/31, , , , 16, , 2
2017/1/1, , , , 12, , 
2016/7/2, , , , 30, , 6
2016/7/3, , , , 28, , 6
2016/7/4, , , , 25, , 6
2016/7/5, , , , 27, , 15
2016/7/6, , , , 9, , 2
2016/7/7, , , , 10, , 2
2016/7/8, , , , 14, , 2
2016/7/9, , , , 12, , 3
2016/7/10, , , , 12, , 2
2016/7/11, , , , 12, , 2
2016/7/12, , , , 12, , 2
2016/7/13, , , , 15, , 3
2016/7/14, , , , 18, , 5
2016/7/15, , , , 20, , 7
2016/7/16, , , , 26, , 4
2016/7/17, , , , 19, , 4
2016/7/18, , , , 15, , 4
2016/7/19, , , , 19, , 4
2016/7/20, , , , 18, , 7
2016/7/21, , , , 24, , 4
2016/7/22, , , , 15, , 5
2016/7/23, , , , 20, , 5
2016/7/24, , , , 18, , 6
2016/7/25, , , , 17, , 6
2016/7/26, , , , 20, , 6
2016/7/27, , , , 27, , 10
2016/7/28, , , , 35, , 5
2016/7/29, , , , 24, , 8
2016/7/30, , , , 36, , 5
2016/7/31, , , , 20, , 3
2016/8/1, , , , 13, , 3
2016/8/2, , , , 18, , 4
2016/8/3, , , , 22, , 4
2016/8/4, , , , 18, , 3
2016/8/5, , , , 14, , 3
2016/8/6, , , , 17, , 3
2016/8/7, , , , 21, , 4
2016/8/8, , , , 22, , 2
2016/8/9, , , , 9, , 3
2016/8/10, , , , 15, , 6
2016/8/11, , , , 25, , 4
2016/8/12, , , , 22, , 3
2016/8/13, , , , 16, , 3
2016/8/14, , , , 11, , 4
2016/8/15, , , , 15, , 2
2016/8/16, , , , 13, , 
2016/8/18, , , , 17, , 
2016/8/19, , , , 24, , 
2016/8/20, , , , 31, , 
2016/8/21, , , , 20, , 
2016/8/22, , , , 22, , 
2016/8/23, , , , 25, , 
2016/8/24, , , , 26, , 
2016/8/25, , , , 22, , 
2016/8/26, , , , 14, , 
2016/8/27, , , , 17, , 
2016/8/28, , , , 13, , 
2016/8/29, , , , 9, , 
2016/8/30, , , , 16, , 
2016/8/31, , , , 17, , 
2016/9/1, , , , 12, , 
2016/9/2, , , , 15, , 
2016/9/3, , , , 19, , 
2016/9/4, , , , 15, , 
2016/9/5, , , , 15, , 
2016/9/6, , , , 16, , 
2016/9/7, , , , 14, , 
2016/9/8, , , , 14, , 
2016/9/9, , , , 11, , 
2016/9/10, , , , 12, , 
2016/9/11, , , , 14, , 
2016/9/12, , , , 16, , 
2016/9/13, , , , 16, , 
2016/9/14, , , , 10, , 
2016/9/15, , , , 11, , 
2016/9/16, , , , 13, , 
2016/9/17, , , , 15, , 
2016/9/18, , , , 11, , 
2016/9/19, , , , 10, , 
2016/9/20, , , , 11, , 
2016/9/21, , , , 12, , 
2016/9/22, , , , 14, , 
2016/9/23, , , , 15, , 
2016/9/24, , , , 10, , 
2016/9/25, , , , 12, , 
2016/9/26, , , , 17, , 
2016/9/27, , , , 13, , 7
2016/9/28, , , , 16, , 4
2016/9/29, , , , 16, 1, 4
2016/9/30, , , , 20, , 2
2016/10/1, , , , 13, , 4
2016/4/2, , , , 17, , 3
2016/4/3, , , , 14, , 3
2016/4/4, , , , 9, , 3
2016/4/5, , , , 13, , 4
2016/4/6, , , , 18, , 7
2016/4/7, , , , 36, , 4
2016/4/8, , , , 31, , 7
2016/4/9, , , , 32, , 5
2016/4/10, , , , 31, , 5
2016/4/11, , , , 24, , 6
2016/4/12, , , , 24, , 7
2016/4/13, , , , 32, , 7
2016/4/14, , , , 36, , 5
2016/4/15, , , , 31, , 3
2016/4/16, , , , 18, , 5
2016/4/17, , , , 17, , 5
2016/4/18, , , , 23, , 3
2016/4/19, , , , 24, , 4
2016/4/20, , , , 22, , 4
2016/4/21, , , , 22, , 3
2016/4/22, , , , 20, , 3
2016/4/23, , , , 16, , 3
2016/4/24, , , , 17, , 3
2016/4/25, , , , 16, , 4
2016/4/26, , , , 21, , 5
2016/4/27, , , , 20, , 6
2016/4/28, , , , 24, , 7
2016/4/29, , , , 31, , 6
2016/4/30, , , , 28, , 6
2016/5/1, , , , 26, , 4
2016/5/2, , , , 22, , 4
2016/5/3, , , , 22, , 4
2016/5/4, , , , 24, , 4
2016/5/5, , , , 25, , 4
2016/5/6, , , , 20, , 6
2016/5/7, , , , 25, , 5
2016/5/8, , , , 28, , 6
2016/5/9, , , , 27, , 6
2016/5/10, , , , 25, , 5
2016/5/11, , , , 31, , 6
2016/5/12, , , , 33, , 3
2016/5/13, , , , 17, , 5
2016/5/14, , , , 23, , 6
2016/5/15, , , , 23, , 5
2016/5/16, , , , 20, , 6
2016/5/17, , , , 24, , 3
2016/5/18, , , , 16, , 3
2016/5/19, , , , 17, , 5
2016/5/20, , , , 24, , 6
2016/5/21, , , , 23, , 4
2016/5/22, , , , 23, , 4
2016/5/23, , , , 20, , 5
2016/5/24, , , , 22, , 7
2016/5/25, , , , 29, , 3
2016/5/26, , , , 18, , 8
2016/5/27, , , , 34, , 8
2016/5/28, , , , 34, , 6
2016/5/29, , , , 23, , 5
2016/5/30, , , , 15, , 6
2016/5/31, , , , 22, , 6
2016/6/1, , , , 23, , 5
2016/6/2, , , , 23, , 5
2016/6/3, , , , 27, , 4
2016/6/4, , , , 26, , 3
2016/6/5, , , , 19, , 5
2016/6/6, , , , 17, , 4
2016/6/7, , , , 15, , 3
2016/6/8, , , , 12, , 3
2016/6/9, , , , 14, , 2
2016/6/10, , , , 15, , 3
2016/6/11, , , , 18, , 6
2016/6/12, , , , 30, , 
2016/6/15, , , , 20, , 7
2016/6/16, , , , 32, , 4
2016/6/17, , , , 20, , 5
2016/6/18, , , , 21, , 4
2016/6/19, , , , 20, , 3
2016/6/20, , , , 14, , 5
2016/6/21, , , , 22, , 3
2016/6/22, , , , 19, , 3
2016/6/23, , , , 13, , 3
2016/6/24, , , , 16, , 3
2016/6/25, , , , 18, , 3
2016/6/26, , , , 15, , 3
2016/6/27, , , , 14, , 4
2016/6/28, , , , 17, , 7
2016/6/29, , , , 21, , 5
2016/6/30, , , , 26, , 5
2016/7/1, , , , 27, , 5
2016/1/13, , , , 18, , 3
2016/1/14, , , , 18, , 4
2016/1/15, , , , 19, , 4
2016/1/16, , , , 22, , 6
2016/1/17, , , , 31, , 3
2016/1/18, , , , 18, , 7
2016/1/19, , , , 28, , 5
2016/1/20, , , , 23, , 5
2016/1/21, , , , 21, , 5
2016/1/22, , , , 24, , 7
2016/1/23, , , , 31, , 5
2016/1/24, , , , 22, , 5
2016/1/25, , , , 21, , 5
2016/1/26, , , , 24, , 4
2016/1/27, , , , 22, , 4
2016/1/28, , , , 21, , 4
2016/1/29, , , , 16, , 2
2016/1/30, , , , 15, , 3
2016/1/31, , , , 16, , 3
2016/2/1, , , , 12, , 3
2016/2/2, , , , 20, , 2
2016/2/3, , , , 15, , 3
2016/2/4, , , , 17, , 3
2016/2/5, , , , 16, , 2
2016/2/6, , , , 17, , 2
2016/2/7, , , , 15, , 2
2016/2/8, , , , 14, , 3
2016/2/9, , , , 16, , 2
2016/2/10, , , , 14, , 2
2016/2/11, , , , 16, , 2
2016/2/12, , , , 13, , 2
2016/2/13, , , , 20, , 3
2016/2/14, , , , 18, , 4
2016/2/15, , , , 16, , 3
2016/2/16, , , , 15, , 5
2016/2/17, , , , 22, , 3
2016/2/18, , , , 13, , 4
2016/2/19, , , , 25, , 4
2016/2/20, , , , 23, , 4
2016/2/21, , , , 23, , 6
2016/2/22, , , , 32, , 3
2016/2/23, , , , 17, , 3
2016/2/24, , , , 14, , 6
2016/2/25, , , , 27, , 5
2016/2/26, , , , 28, , 3
2016/2/27, , , , 19, , 3
2016/2/28, , , , 18, , 4
2016/2/29, , , , 17, , 4
2016/3/1, , , , 20, , 7
2016/3/2, , , , 30, , 2
2016/3/3, , , , 18, , 5
2016/3/4, , , , 19, , 7
2016/3/5, , , , 26, , 6
2016/3/6, , , , 21, , 4
2016/3/7, , , , 15, , 3
2016/3/8, , , , 13, , 3
2016/3/9, , , , 15, , 3
2016/3/10, , , , 20, , 7
2016/3/11, , , , 36, , 9
2016/3/12, , , , 41, , 5
2016/3/13, , , , 20, , 4
2016/3/14, , , , 15, , 5
2016/3/15, , , , 18, , 6
2016/3/16, , , , 27, , 2
2016/3/17, , , , 17, , 3
2016/3/18, , , , 16, , 4
2016/3/19, , , , 16, , 3
2016/3/20, , , , 15, , 4
2016/3/21, , , , 16, , 3
2016/3/22, , , , 18, , 6
2016/3/23, , , , 28, , 5
2016/3/24, , , , 24, , 7
2016/3/25, , , , 34, , 5
2016/3/26, , , , 27, , 5
2016/3/27, , , , 21, , 4
2016/3/28, , , , 19, , 7
2016/3/29, , , , 37, , 6
2016/3/30, , , , 32, , 3
2016/3/31, , , , 18, , 2
2016/4/1, , , , 22, , 3
2015/10/2, , , , 17, , 2
2015/10/3, , , , 13, , 3
2015/10/4, , , , 11, , 5
2015/10/5, , , , 20, , 4
2015/10/6, , , , 19, , 6
2015/10/7, , , , 19, , 5
2015/10/8, , , , 16, , 4
2015/10/9, , , , 14, , 4
2015/10/10, , , , 14, , 4
2015/10/11, , , , 12, , 3
2015/10/12, , , , 15, , 3
2015/10/13, , , , 16, , 4
2015/10/14, , , , 21, , 4
2015/10/15, , , , 22, , 5
2015/10/16, , , , 21, , 7
2015/10/17, , , , 25, , 5
2015/10/18, , , , 24, , 4
2015/10/19, , , , 21, , 6
2015/10/20, , , , 22, , 5
2015/10/21, , , , 21, , 3
2015/10/22, , , , 22, , 3
2015/10/23, , , , 18, , 3
2015/10/24, , , , 17, , 5
2015/10/25, , , , 12, , 8
2015/10/26, , , , 19, , 5
2015/10/27, , , , 15, , 3
2015/10/28, , , , 15, , 4
2015/10/29, , , , 14, , 3
2015/10/30, , , , 17, , 4
2015/10/31, , , , 18, , 4
2015/11/1, , , , 19, , 3
2015/11/2, , , , 17, , 4
2015/11/3, , , , 17, , 2
2015/11/4, , , , 14, , 3
2015/11/5, , , , 15, , 3
2015/11/6, , , , 14, , 5
2015/11/7, , , , 22, , 6
2015/11/8, , , , 23, , 3
2015/11/9, , , , 14, , 8
2015/11/10, , , , 26, , 7
2015/11/11, , , , 16, , 7
2015/11/12, , , , 12, , 5
2015/11/13, , , , 11, , 5
2015/11/14, , , , 16, , 4
2015/11/15, , , , 17, , 6
2015/11/16, , , , 16, , 6
2015/11/17, , , , 15, , 6
2015/11/18, , , , 15, , 4
2015/11/19, , , , 17, , 5
2015/11/20, , , , 14, , 4
2015/11/21, , , , 20, , 3
2015/11/22, , , , 16, , 7
2015/11/23, , , , 21, , 5
2015/11/24, , , , 19, , 3
2015/11/25, , , , 16, , 4
2015/11/26, , , , 22, , 6
2015/11/27, , , , 26, , 3
2015/11/28, , , , 17, , 4
2015/11/29, , , , 16, , 4
2015/11/30, , , , 22, , 3
2015/12/1, , , , 15, , 4
2015/12/2, , , , 17, , 3
2015/12/3, , , , 14, , 5
2015/12/4, , , , 26, , 4
2015/12/5, , , , 15, , 2
2015/12/6, , , , 14, , 2
2015/12/7, , , , 12, , 3
2015/12/8, , , , 11, , 4
2015/12/9, , , , 12, , 3
2015/12/10, , , , 18, , 3
2015/12/11, , , , 15, , 4
2015/12/12, , , , 16, , 4
2015/12/13, , , , 13, , 4
2015/12/14, , , , 14, , 7
2015/12/15, , , , 26, , 6
2015/12/16, , , , 26, , 3
2015/12/17, , , , 17, , 4
2015/12/18, , , , 20, , 6
2015/12/19, , , , 27, , 4
2015/12/20, , , , 17, , 3
2015/12/21, , , , 16, , 3
2015/12/22, , , , 14, , 4
2015/12/23, , , , 16, , 
2015/7/2, , , , 24, , 3
2015/7/3, , , , 19, , 2
2015/7/4, , , , 13, , 2
2015/7/5, , , , 13, , 2
2015/7/6, , , , 13, , 3
2015/7/7, , , , 14, , 2
2015/7/8, , , , 18, , 3
2015/7/9, , , , 16, , 3
2015/7/10, , , , 22, , 3
2015/7/11, , , , 19, , 2
2015/7/12, , , , 13, , 1
2015/7/13, , , , 8, , 
2015/7/14, , , , 11, , 
2015/7/15, , , , 16, , 11
2015/7/16, , , , 22, , 8
2015/7/17, , , , 27, , 6
2015/7/18, , , , 24, , 5
2015/7/19, , , , 18, , 5
2015/7/20, , , , 17, , 5
2015/7/21, , , , 24, , 3
2015/7/22, , , , 12, , 3
2015/7/23, , , , 14, , 4
2015/7/24, , , , 13, , 4
2015/7/25, , , , 18, , 4
2015/7/26, , , , 18, , 5
2015/7/27, , , , 20, , 6
2015/7/28, , , , 26, , 5
2015/7/29, , , , 24, , 4
2015/7/30, , , , 14, , 4
2015/7/31, , , , 16, , 3
2015/8/1, , , , 14, , 3
2015/8/2, , , , 15, , 2
2015/8/3, , , , 12, , 3
2015/8/4, , , , 16, , 5
2015/8/5, , , , 20, , 5
2015/8/6, , , , 22, , 5
2015/8/7, , , , 19, , 6
2015/8/8, , , , 22, , 4
2015/8/9, , , , 15, , 6
2015/8/10, , , , 19, , 6
2015/8/11, , , , 21, , 7
2015/8/12, , , , 25, , 
2015/8/17, , , , 13, , 4
2015/8/18, , , , 12, , 5
2015/8/19, , , , 15, , 4
